ensembl_gene_id	gene_biotype	external_gene_name	chromosome_name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000113494	protein_coding	PRLR	5	-0.89374308453253	1.79639181706735	-3.47931697017699	0.0010607676588569	0.262899814288045	-1.03766273282637
ENSG00000155363	protein_coding	MOV10	1	-0.994114716396369	6.01274685349387	-3.46546009722424	0.00110560031758996	0.262899814288045	-0.859964047530908
ENSG00000108771	protein_coding	DHX58	17	-1.23406998116115	5.16632139108473	-3.46002027769594	0.0011236891271168	0.262899814288045	-0.874441966907584
ENSG00000168014	protein_coding	C2CD3	11	-0.223701703641279	6.30425058905454	-3.45949340783562	0.00112545600311639	0.262899814288045	-0.875968868227201
ENSG00000182179	protein_coding	UBA7	3	-0.452973033838965	6.8670186214351	-3.45722168646759	0.00113310464655619	0.262899814288045	-0.881580816028926
ENSG00000020577	protein_coding	SAMD4A	14	-1.31363132368156	3.40170807671576	-3.43827783687274	0.0011988425960555	0.265292340830481	-0.936578106539211
ENSG00000088827	protein_coding	SIGLEC1	20	-2.31734093671459	4.85654948028729	-3.43798803946023	0.00119987588466981	0.265292340830481	-0.934544461489835
ENSG00000145016	protein_coding	RUBCN	3	-0.653725561075487	6.93325588443466	-3.43189088594256	0.00122181315583734	0.265292340830481	-0.946832800599872
ENSG00000185482	protein_coding	STAC3	12	-0.712967492548246	2.5005593510538	-3.43176425065722	0.00122227280459908	0.265292340830481	-1.02154795926712
ENSG00000245060	lncRNA	LINC00847	5	-0.299433959140722	4.52956767767771	-3.42140368080585	0.00126044112269966	0.266037493962491	-0.971936672252243
ENSG00000138166	protein_coding	DUSP5	10	-0.863633558576675	3.99699935259104	-3.42012095047267	0.00126524482526562	0.266037493962491	-0.976027116086186
ENSG00000159228	protein_coding	CBR1	21	-0.707361918407869	3.79630122496471	-3.4110280559582	0.00129979945447784	0.269098480906281	-1.00182430826118
ENSG00000135722	protein_coding	FBXL8	16	-0.473054266587082	2.35621808231604	-3.39019987495592	0.00138236293262609	0.27004042436901	-1.20220604872304
ENSG00000130813	protein_coding	SHFL	19	-0.677673296571258	5.66415730766412	-3.38444437013527	0.00140604233866524	0.27004042436901	-1.06800241278381
ENSG00000143153	protein_coding	ATP1B1	1	-0.903192905981214	1.39112959553851	-3.38254818117249	0.00141392770568088	0.27004042436901	-1.50270870763564
ENSG00000162522	protein_coding	KIAA1522	1	-1.02649214845757	1.58763833993788	-3.38148413785381	0.00141837094806317	0.27004042436901	-1.36650087200177
ENSG00000112149	protein_coding	CD83	6	-0.554518297549599	2.83327853796496	-3.3806609700029	0.00142181743614147	0.27004042436901	-1.13962828787628
ENSG00000258056	lncRNA	AC009779.2	12	-0.61640833458777	1.45264377443407	-3.37759066897975	0.00143474265049468	0.27004042436901	-1.5209541209313
ENSG00000175573	protein_coding	C11orf68	11	-0.387942725734985	5.27274454915471	-3.3752155928339	0.0014448176082759	0.27004042436901	-1.09268159767815
ENSG00000178904	protein_coding	DPY19L3	19	0.410339503200944	5.03742769371225	3.37014557412009	0.00146654962015363	0.270347373128869	-1.10226899434708
ENSG00000121274	protein_coding	TENT4B	16	-0.249539010434322	5.19242728737789	-3.35858798448864	0.00151725568279046	0.275914996260963	-1.13393183135344
ENSG00000106100	protein_coding	NOD1	7	-0.494733793470171	5.39867891145872	-3.33621076349715	0.00162019625003158	0.290706412489	-1.19167058097687
ENSG00000108622	protein_coding	ICAM2	17	-0.385961843996589	5.65326223715494	-3.32831359989768	0.001658080905459	0.291751514242949	-1.2116596508683
ENSG00000185507	protein_coding	IRF7	11	-1.40689545107268	6.00915996632002	-3.31809259511056	0.00170836140743523	0.291751514242949	-1.22999281450229
ENSG00000043143	protein_coding	JADE2	5	-0.333116792453663	7.62786813889239	-3.306178840355	0.00176879250923296	0.291751514242949	-1.26133943941692
ENSG00000157657	protein_coding	ZNF618	9	-0.598639024098933	3.03324310563366	-3.30375425429836	0.00178133642117744	0.291751514242949	-1.30620095777183
ENSG00000164167	protein_coding	LSM6	4	0.323607090296406	3.87118039706858	3.29773627162662	0.00181283631145167	0.291751514242949	-1.28344777724827
ENSG00000138670	protein_coding	RASGEF1B	4	-0.772312608031068	4.25435680965154	-3.29336909479631	0.00183602487607561	0.291751514242949	-1.29123832914031
ENSG00000106034	protein_coding	CPED1	7	-0.79246157337314	3.30712706125574	-3.28496890937184	0.00188141937738063	0.291751514242949	-1.33117418193012
ENSG00000260257	lncRNA	AL035071.1	20	0.403208910657184	3.43094682496121	3.28353435544808	0.00188927710783491	0.291751514242949	-1.34795470446174
ENSG00000188290	protein_coding	HES4	1	-1.58740168883938	2.39427266396442	-3.27167381468928	0.00195544311348831	0.291751514242949	-1.35551652852174
ENSG00000179044	protein_coding	EXOC3L1	16	-1.72830442008093	1.28950370003032	-3.2713769528507	0.00195712699587009	0.291751514242949	-1.49273107051832
ENSG00000185158	protein_coding	LRRC37B	17	-0.272669488418891	5.46245883525357	-3.26552345472806	0.00199061112169646	0.291751514242949	-1.36913517128692
ENSG00000061938	protein_coding	TNK2	3	-0.437389558940021	7.99597819516022	-3.25691666601992	0.00204083037054184	0.291751514242949	-1.38399550349949
ENSG00000132669	protein_coding	RIN2	20	-1.08508860565198	4.99016359436658	-3.25630951224697	0.00204441787375202	0.291751514242949	-1.38945611549194
ENSG00000136448	protein_coding	NMT1	17	-0.236968765194652	6.28785102451333	-3.25041932620814	0.0020795321590748	0.291751514242949	-1.40348490057546
ENSG00000137842	protein_coding	TMEM62	15	-0.451736648102352	4.37820999405653	-3.24657651855698	0.00210274744098863	0.291751514242949	-1.40801466554717
ENSG00000059378	protein_coding	PARP12	7	-1.03568486494398	6.8678221973751	-3.24407028792967	0.00211801987007302	0.291751514242949	-1.41139533765983
ENSG00000106346	protein_coding	USP42	7	-0.326841562280508	5.20334360069295	-3.24265138356975	0.00212671277157291	0.291751514242949	-1.42403063950754
ENSG00000103966	protein_coding	EHD4	15	-0.411423356708688	4.97864588155351	-3.22834589366396	0.00221625849896994	0.291751514242949	-1.45845488232864
ENSG00000063046	protein_coding	EIF4B	12	0.42662603535063	8.65378316984449	3.22410591494875	0.00224347538824156	0.291751514242949	-1.4660919792099
ENSG00000282851	lncRNA	BISPR	19	-0.769022245184043	4.34500437471923	-3.22240005018664	0.0022545142873252	0.291751514242949	-1.4687680375675
ENSG00000125384	protein_coding	PTGER2	14	-0.354250281846453	4.92474856286186	-3.22099158462737	0.00226366729835808	0.291751514242949	-1.47590479095963
ENSG00000285492	lncRNA	AL356417.3	6	-1.26951102150543	1.58539192703528	-3.21909216334961	0.00227606637870712	0.291751514242949	-1.59251355637354
ENSG00000164054	protein_coding	SHISA5	3	-0.80305850207875	8.34867483027447	-3.21898631735144	0.00227675920457763	0.291751514242949	-1.48989570850576
ENSG00000186001	protein_coding	LRCH3	3	-0.20081648933751	6.64769001897396	-3.21625488456949	0.00229470707785311	0.291751514242949	-1.48306578711379
ENSG00000154736	protein_coding	ADAMTS5	21	2.60936627073419	0.955898003971814	3.21570365300662	0.0022983453017857	0.291751514242949	-2.67094987204994
ENSG00000162702	protein_coding	ZNF281	1	0.487047696221828	5.87463679001784	3.21549529526799	0.00229972191622453	0.291751514242949	-1.49320465668578
ENSG00000253320	lncRNA	AZIN1-AS1	8	0.523247233687401	3.39687430518398	3.2111573646812	0.00232855987075725	0.291751514242949	-1.52548898196196
ENSG00000136932	protein_coding	TRMO	9	0.324079262532397	4.91837890483801	3.20843860150785	0.00234680741241165	0.291751514242949	-1.50260257585698
ENSG00000106605	protein_coding	BLVRA	7	-0.718858082759353	4.21901409921972	-3.20743915352543	0.00235354926402936	0.291751514242949	-1.50432233869741
ENSG00000055130	protein_coding	CUL1	7	-0.383528008159407	5.80411589774642	-3.20532669896189	0.00236785915626493	0.291751514242949	-1.51721310201123
ENSG00000171150	protein_coding	SOCS5	2	0.321426264577505	4.38884027902294	3.20359438990417	0.0023796551305237	0.291751514242949	-1.50930171927304
ENSG00000182473	protein_coding	EXOC7	17	-0.199035317052669	7.27905741162934	-3.20311090350317	0.00238295726093918	0.291751514242949	-1.51030139228845
ENSG00000184988	protein_coding	TMEM106A	17	-0.427185543649295	5.3776329914678	-3.2029069252102	0.00238435169421271	0.291751514242949	-1.5232274966791
ENSG00000204217	protein_coding	BMPR2	2	-0.418072115470578	6.0020354587092	-3.198924663482	0.00241172984442332	0.291751514242949	-1.53022355039578
ENSG00000136514	protein_coding	RTP4	3	-1.37771432511291	3.80024533962395	-3.1975074422498	0.00242154460757004	0.291751514242949	-1.5290367129182
ENSG00000131355	protein_coding	ADGRE3	19	0.734353616581028	7.09280413062865	3.19488696070165	0.00243979166788714	0.291751514242949	-1.53714338549569
ENSG00000177337	lncRNA	DLGAP1-AS1	18	0.491939103471027	4.06593251978259	3.1947981713675	0.00244041219508258	0.291751514242949	-1.52999425378752
ENSG00000152818	protein_coding	UTRN	6	-0.335658699609548	9.38168994902945	-3.18983576641795	0.00247533078446881	0.291751514242949	-1.58120238977874
ENSG00000125148	protein_coding	MT2A	16	-1.49467576911266	5.35053690343447	-3.18487081449119	0.00251073829287914	0.291751514242949	-1.56132846577354
ENSG00000174600	protein_coding	CMKLR1	12	-0.746729336700483	4.77648627485037	-3.18483669311985	0.00251098327263553	0.291751514242949	-1.56573557623116
ENSG00000176087	protein_coding	SLC35A4	5	-0.32609150497311	5.61631582562423	-3.18017834984049	0.00254464089056053	0.291751514242949	-1.58029464463761
ENSG00000183087	protein_coding	GAS6	13	-0.857211703930076	2.53832840730392	-3.17555660586806	0.00257845387643221	0.291751514242949	-1.62570469624183
ENSG00000198133	protein_coding	TMEM229B	14	-0.571530265931946	5.65415709007481	-3.17151771556468	0.00260834883742931	0.291751514242949	-1.60051497342381
ENSG00000151148	protein_coding	UBE3B	12	-0.249651699859544	6.46809485882063	-3.17130447979719	0.00260993620000101	0.291751514242949	-1.59663054572687
ENSG00000197121	protein_coding	PGAP1	2	-0.756991411256345	3.72072850585233	-3.16995232005209	0.0026200231019182	0.291751514242949	-1.58883043289601
ENSG00000267534	protein_coding	S1PR2	19	-0.412342305761308	2.51817528855753	-3.16951226496811	0.00262331375666173	0.291751514242949	-1.64212551567606
ENSG00000178685	protein_coding	PARP10	8	-0.874043094385657	7.24326172081593	-3.16523011505021	0.00265553880560829	0.292914636943203	-1.59956642668177
ENSG00000100227	protein_coding	POLDIP3	22	-0.256669290332121	6.59780765589394	-3.15395555946928	0.00274217674634691	0.295893952931955	-1.63623548753468
ENSG00000157693	protein_coding	TMEM268	9	-0.691384158646986	5.22322871338168	-3.15345706095571	0.00274606815605013	0.295893952931955	-1.64393251569709
ENSG00000266028	protein_coding	SRGAP2	1	-0.67032577745394	6.43604598779049	-3.14894434428003	0.00278153287556783	0.295893952931955	-1.64683844506076
ENSG00000114745	protein_coding	GORASP1	3	-0.507730426351686	5.19747203417619	-3.14869494931055	0.00278350534585216	0.295893952931955	-1.65551375460692
ENSG00000174444	protein_coding	RPL4	15	0.511190924311777	8.27825653050012	3.14756110394677	0.00279248956099861	0.295893952931955	-1.64207809057908
ENSG00000129071	protein_coding	MBD4	3	0.355268779369274	5.48944435476158	3.13479354169551	0.00289555687399998	0.304418037917326	-1.68956464339769
ENSG00000235453	protein_coding	SMIM27	9	0.531257012292638	2.45034785559242	3.12244994001748	0.00299859457605377	0.312806877596555	-1.80334029461427
ENSG00000238015	processed_pseudogene	AC104837.2	1	-1.43853908134293	-0.252460597443217	-3.10885521885092	0.00311605972639719	0.320815282022701	-2.07174886302221
ENSG00000112419	protein_coding	PHACTR2	6	-0.583979808660674	6.00444488259727	-3.10806215705708	0.00312304391357463	0.320815282022701	-1.75100791499531
ENSG00000185722	protein_coding	ANKFY1	17	-0.546269484882376	7.20297071561863	-3.10501317446585	0.00315003229245187	0.321136246663067	-1.74282991642307
ENSG00000110274	protein_coding	CEP164	11	-0.319240486510352	5.52530306249735	-3.08519072771641	0.00333090476121785	0.337022446403824	-1.81063069360247
ENSG00000163964	protein_coding	PIGX	3	0.458477839894102	5.09140763575691	3.06009225086233	0.00357391185100528	0.349953255182295	-1.86055606032825
ENSG00000165949	protein_coding	IFI27	14	-2.74883949793468	4.16863659695074	-3.05384864107362	0.00363689381114862	0.349953255182295	-1.86159453451884
ENSG00000170581	protein_coding	STAT2	12	-0.99121069983417	7.95880608119812	-3.05322209587903	0.00364327113787138	0.349953255182295	-1.86254588228832
ENSG00000100129	protein_coding	EIF3L	22	0.399882047339229	5.83422263364163	3.05173351995044	0.00365846473853494	0.349953255182295	-1.8903882419986
ENSG00000160233	protein_coding	LRRC3	21	-0.615824415956497	1.76842207267554	-3.05153964550356	0.00366044794050527	0.349953255182295	-2.00600897024459
ENSG00000158089	protein_coding	GALNT14	2	1.46746093008824	2.60950203116051	3.05006091375625	0.00367560751955661	0.349953255182295	-1.96682569189956
ENSG00000239920	protein_coding	AC104389.5	11	-0.818117240293922	1.39551471523102	-3.04944294756018	0.00368196016029845	0.349953255182295	-2.02110852010331
ENSG00000206190	protein_coding	ATP10A	15	-0.492368444199124	6.06335442032511	-3.04530260370944	0.00372478858403249	0.349953255182295	-1.90099817045614
ENSG00000234127	protein_coding	TRIM26	6	-0.48856971396077	4.3870415980926	-3.04309219472367	0.00374784404939043	0.349953255182295	-1.8962552422041
ENSG00000169136	protein_coding	ATF5	19	-0.640202348836802	3.05301376470125	-3.0430552941484	0.00374823006920905	0.349953255182295	-1.88658320784656
ENSG00000167434	protein_coding	CA4	17	1.37465660075022	3.42941592537222	3.0423831063516	0.0037552683989905	0.349953255182295	-1.92442454084237
ENSG00000228463	transcribed_processed_pseudogene	AP006222.1	1	1.67101803472205	2.11619655842913	3.04090700563745	0.00377076777895762	0.349953255182295	-2.05034261257727
ENSG00000114480	protein_coding	GBE1	3	0.365691819479684	4.55966620585145	3.03525336770073	0.00383068803948409	0.352100606523882	-1.90865727313632
ENSG00000120539	protein_coding	MASTL	10	-0.579251101221654	3.96910534056341	-3.03379996772468	0.00384623535401729	0.352100606523882	-1.90802061419357
ENSG00000143382	protein_coding	ADAMTSL4	1	-0.860990461763225	5.38375343695596	-3.0292021007118	0.00389580956109271	0.353598421817728	-1.9418689933607
ENSG00000127666	protein_coding	TICAM1	19	-0.396645313205908	4.35817936109944	-3.02658853325311	0.00392425498732449	0.353598421817728	-1.93444737093107
ENSG00000204386	protein_coding	NEU1	6	-0.464221544612978	3.84785039513725	-3.02501947095383	0.00394142552371697	0.353598421817728	-1.9262405920288
ENSG00000127418	protein_coding	FGFRL1	4	-0.483683823614744	3.54142429902494	-3.01126425123677	0.00409498933740511	0.363906835158986	-1.95613992889198
ENSG00000171631	protein_coding	P2RY6	11	-0.894093012132945	1.09457271638412	-3.00824108558073	0.00412948179817902	0.363906835158986	-2.15354793880658
ENSG00000287697	lncRNA	Z99127.4	1	0.482260400530101	1.37565137400119	3.00543818566603	0.00416170365948373	0.363906835158986	-2.24283608224724
ENSG00000105193	protein_coding	RPS16	19	0.407650026033903	7.77740533356798	3.00146216688576	0.00420781493339628	0.363906835158986	-1.98209316223182
ENSG00000106617	protein_coding	PRKAG2	7	-0.342620469619138	6.35202281289317	-3.00073996918306	0.0042162415889852	0.363906835158986	-2.00339472782519
ENSG00000137200	protein_coding	CMTR1	6	-0.655738092057319	6.39995110966966	-2.99832428206104	0.00424454275122006	0.363906835158986	-2.00123368642729
ENSG00000176720	protein_coding	BOK	2	-1.26479304669762	1.17343772786848	-2.99823222009095	0.00424562481384862	0.363906835158986	-2.18199313910209
ENSG00000223525	lncRNA	RABGAP1L-IT1	1	-0.783841051729379	1.71098231612267	-2.99461281053684	0.0042883708806619	0.364898463956034	-2.09265004658378
ENSG00000111335	protein_coding	OAS2	12	-1.46830022911857	7.51186662953928	-2.99267467425819	0.00431142570922267	0.364898463956034	-2.00199127194113
ENSG00000272325	protein_coding	NUDT3	6	0.337924507019868	6.17086325251666	2.98961900114337	0.00434800936208043	0.365694762409478	-2.03761018755457
ENSG00000038945	protein_coding	MSR1	8	-1.51220309967094	2.2085468524194	-2.98185276017249	0.00444229881655508	0.371304442076905	-2.04114948559017
ENSG00000141655	protein_coding	TNFRSF11A	18	-1.17925313964573	1.04925436052232	-2.97241048617554	0.00455950835273632	0.376950360686558	-2.44381187454399
ENSG00000111912	protein_coding	NCOA7	6	-0.619550591016495	5.65897724538089	-2.97190452776258	0.00456586971776093	0.376950360686558	-2.07774030563497
ENSG00000138760	protein_coding	SCARB2	4	-0.65588586896394	5.97750722946275	-2.96717044558803	0.00462579348470675	0.379568920266455	-2.08304243418179
ENSG00000204138	protein_coding	PHACTR4	1	-0.276164787684174	5.25718996860017	-2.96423470421198	0.00466332173176091	0.38032921542004	-2.09550862419854
ENSG00000270562	lncRNA	AC097634.1	3	0.60145392415229	2.75233634088856	2.95793197209518	0.00474485246149362	0.384647467315178	-2.12275776155107
ENSG00000077684	protein_coding	JADE1	4	0.32506585402264	6.45292012321741	2.95039444513927	0.00484410141141157	0.388607889860619	-2.1243624223026
ENSG00000130589	protein_coding	HELZ2	20	-0.990655017040513	8.38780280601107	-2.94984118356822	0.00485146210125467	0.388607889860619	-2.09749425174867
ENSG00000082641	protein_coding	NFE2L1	17	-0.270940477870287	6.24642776212434	-2.94087629694705	0.00497219518366016	0.391614090952964	-2.14643037893831
ENSG00000104951	protein_coding	IL4I1	19	-0.933310339133876	1.45528208625613	-2.93803070720957	0.00501109928639047	0.391614090952964	-2.19764883293675
ENSG00000237065	transcribed_processed_pseudogene	NANOGP4	7	-0.671288846002707	1.97715827983804	-2.93758321194119	0.0050172430602773	0.391614090952964	-2.22764877025662
ENSG00000145545	protein_coding	SRD5A1	5	-0.414686257798727	4.26820253778547	-2.93723924239215	0.00502197027316366	0.391614090952964	-2.13763588555654
ENSG00000180061	protein_coding	TMEM150B	19	-0.793473423781084	3.33112779956812	-2.93632914531908	0.00503449786244057	0.391614090952964	-2.12373799623813
ENSG00000129084	protein_coding	PSMA1	11	0.342943545627309	3.3575542520206	2.93185368870754	0.00509652771120325	0.394160766722196	-2.13458158321698
ENSG00000196123	protein_coding	KIAA0895L	16	-0.858060974023573	2.40508125887494	-2.92503822738934	0.00519235871473158	0.398609727968988	-2.16658747192408
ENSG00000135077	protein_coding	HAVCR2	5	-0.509825123920502	4.55995446607818	-2.92356484090101	0.00521329509716444	0.398609727968988	-2.17956777794159
ENSG00000165185	protein_coding	KIAA1958	9	-0.772802535327407	4.26228124006467	-2.91712195204322	0.00530577312473088	0.403388638076291	-2.19451828243842
ENSG00000173039	protein_coding	RELA	11	-0.224051540119	6.11290772347977	-2.91413812690616	0.00534911670394013	0.404399233061362	-2.21139389365556
ENSG00000184897	protein_coding	H1FX	3	-0.377011210238404	5.87467242776852	-2.90878514628918	0.00542770181614157	0.406912741386095	-2.2246139440157
ENSG00000168026	protein_coding	TTC21A	3	-1.02494988732955	3.43404230693055	-2.90776229017121	0.00544283967076593	0.406912741386095	-2.19315352394902
ENSG00000178175	protein_coding	ZNF366	5	-0.860110734973845	1.55197407179981	-2.89865201621852	0.00557941101910304	0.414818420353976	-2.31567271489172
ENSG00000179915	protein_coding	NRXN1	2	1.83033900315527	1.11265043048703	2.89186739188358	0.00568318131267729	0.420211928157683	-2.83491058056911
ENSG00000211934	IG_V_gene	IGHV1-2	14	-1.92873442880023	0.518790836842401	-2.88801800834583	0.00574285206852538	0.422303608121017	-2.72509760369899
ENSG00000165650	protein_coding	PDZD8	10	0.433605716874356	6.63586327824397	2.88360099841088	0.00581203884743664	0.423220045655018	-2.27856295306371
